Dim1,Dim2,cluster
-0.051319115463765684,-0.037347837162877595,3
-0.07914117085576809,-0.04888873322335373,4
0.018658016511300626,-0.006654754614587501,1
0.14766823885175007,0.20829190638962505,2
0.05064122921515616,-0.10787575198840045,1
-0.10427918096233744,0.1043873948614209,3
-0.04335877259915188,-0.12723992685200441,4
-0.08527042207067297,0.01087147642736316,4
0.08911007672114797,0.02686608018821601,1
0.14269164089015507,0.24712678838835372,2
-0.1203832305726091,0.12225666549161249,3
0.1617479214507217,0.08106155901111999,2
0.13972671316070445,-0.05269398876693359,2
-0.05247269343040556,-0.014085743845125374,4
0.0831922725582382,0.04504437613739769,2
0.16930513795934118,-0.11626789733111963,2
-0.0021718383090096475,0.0333760353107874,1
0.1493120902074412,0.16808555463324532,2
-0.06062429094132634,-0.09210330179675386,4
0.0838802178885027,0.08935456052673742,1
-0.0971766515767787,0.06776906809272083,3
0.030726793295590683,0.022408973135072847,1
-0.08853594839441364,0.0030018674067949654,4
-0.09070519401411037,-0.03126650380242682,4
0.14590785611154813,-0.036600757184802636,2
0.003080194933757148,0.02025328450977906,1
0.07864462503171843,0.0154279594126817,1
0.13676994450141794,0.026338662921473983,2
-0.06624225592233465,-0.05732659781715068,4
0.049780770988569194,0.09745878377066217,1
0.021911561472367443,-0.1823623880325512,1
-0.08022508204761106,-0.05495055670235343,4
-0.07530615792167435,0.05273517201293441,3
-0.09432598258273198,0.06048319385858552,3
-0.06847167633358067,0.0657347153833561,3
-0.047689433226623154,-0.0997670010692239,4
-0.12291288438765031,-0.02415929309301047,4
0.18709096869231945,-0.14593378436727883,2
-0.0557378405466657,-0.017780325379771738,3
-0.059406347025331076,0.0034716874938921487,3
0.0148735464113915,0.01898888799606165,1
0.013253637562522845,0.24668365974354278,2
0.04814683181635254,-0.0012135705054668957,2
0.1353463782959805,-0.011744888500477548,2
-0.061082262585788624,-0.07135457319344031,4
-0.09261433075065847,0.003983507717967662,4
0.04213481630549023,-0.09174114884020633,1
0.044213161632522494,0.042693377548703566,1
-0.0054659561433878625,0.07962584251533078,1
0.046000905248643635,-0.009253982295987232,2
-0.09895382589012554,-0.029182831195876356,4
-0.06590573751835264,-0.1733008806207692,4
0.05704737565964478,-0.044878926837846764,2
0.07826658473299436,0.0916082008068921,1
-0.06386772235513315,-0.023774933953799527,4
0.17644111237920065,-0.04961429687111996,2
-0.06021689236951854,-0.09224818935081638,4
-0.06509502290231774,-0.014130469258215832,4
-0.04319117656274741,-0.08834620121817845,4
0.16279464936048083,-0.024595396276122592,2
0.05986127404660213,0.096530147068974545,1
0.08605075300898528,0.011959725804762192,4
-0.0840373110628262,-0.0066579482883877125,3
-0.05986350769950317,-0.028201221593780725,4
0.03244454143901415,-0.10526095938295894,1
-0.08929998168146372,0.15824035159331423,3
-0.05572000038891516,-0.1494624845604349,4
-0.05462588295871833,0.017191390155631314,3
0.1542018922205381,-0.022299025881990352,2
-0.08398254448343627,-0.01453836121852219,4
-0.09557531599872389,0.09012051712696693,3
-0.06600929668378377,-0.07704384681869048,4
-0.0877754877317029,-0.056150990334682904,4
0.04121987530408513,-0.07902649968500608,1
-0.07569849576245541,0.053988289129468195,3
0.1654554629270066,0.005307361845318647,2
0.015483428385182029,0.05883078573438447,1
-0.13844117170818823,0.2153753093737751,3
-0.08349911519202798,-0.04204657371243735,4
0.09271791312930151,-0.09817053511554519,1
-0.06097530666430965,0.07848717345845456,4
0.150319465910026,0.025162438414328397,2
0.03674032925471052,-0.0792662640415634,1
-0.055781214719088444,-0.026302707418394203,4
-0.09062520593455924,0.09236298500064127,3
0.006626898225793078,-0.01785043127607568,1
-0.059387574969662536,-0.12920980842074398,4
-0.07136548403982156,-0.07065083190329192,4
0.08560966349540657,0.01808863883452777,2
-0.026075664346191806,0.149714457546457,1
-0.10267126786848742,0.07516386622743394,3
0.1258592450066161,0.14282366904122495,2
0.1298024396051793,-0.058879121416728485,2
0.1383071516338193,0.11728286985707134,2
0.036233990844921675,-0.07527231491925322,1
-0.0697093116263367,-0.011953030195678591,3
0.11746662466017468,-0.010308599977166856,2
-0.04786807727950896,-0.03476329353925904,4
0.045060391194019854,-0.1494120461769687,1
-0.0841728129820843,0.12465083417172157,3
0.0428286642721753,0.10324231262378752,1
-0.08220887489471732,-0.06329913157534207,4
-0.046462126558043826,-0.0710643196897158,4
-0.09653562899012103,0.042925312592626136,3
0.0493495679139943,0.0022207597320236653,4
-0.1302180995743105,0.13740327610623437,3
-0.0519561229635515,-0.004501167627373805,4
-0.07013591843863935,-0.04810028434577282,4
0.16466356039054955,-0.04213351110166581,2
0.03853816530923581,0.03187744609774038,1
0.03831972758152618,-0.08599066915751673,1
-0.07555831619614396,-0.13588784346298322,4
-0.06392583633164421,0.018822558429519708,1
0.11253651578667624,0.02014187782981494,2
-0.04496001004202757,-0.06319189122589257,4
0.1441827606783879,-0.08074520166373196,2
0.1455603748506115,0.035830054507082855,2
0.08794634316742354,-0.04203044322484714,2
-5.283277410425843e-4,0.02622721780736894,1
-0.03129828352514507,0.18041838032001897,1
0.11814734858965222,-0.06999330640211027,2
-0.0680766378375489,-0.05751432993453197,4
0.08230237248761395,-0.007995529635824037,1
0.022849638266706645,-0.044919006013493204,1
-0.08237113073042789,0.027327652780201894,4
-0.06597361028975463,-0.09780891741630217,4
-0.03741041634383432,-0.04674849112699687,4
-0.058479696290637186,-0.04786357976582638,4
0.13664643527655906,0.20039439060478834,2
-0.07478755622797746,0.04732130021870289,3
-0.0843658346666477,0.06882662291874865,3
-0.06264635374108467,-0.05516603352262757,3
0.06324270725862971,-0.007452783163739325,1
-0.09387714516517222,0.10071559748839416,3
-0.13131431081532452,0.08323416325921365,4
0.011839507690691217,-0.047268919749556416,1
