"pseudo_id","churn_probability","predicted_class"
"5582f3359c519dabc59888fe33454786",0.0153406802564859,"No"
"571159ca10daca95e57ac9661ce75d2c",0.377721816301346,"No"
"57cef26b24dd3261305b89346fde0eeb",0.615549623966217,"No"
"5ac2c11ffacf428b84f9d918b333cbfc",0.872172832489014,"Yes"
"5b184e20faf8e969c0e55e9f82dc821f",0.778520166873932,"Yes"
"5bf87d92442082440339d43d7996e983",0.329186618328094,"No"
"5cefcaad01e8ec72faac4537f2ea715b",0.273491114377975,"No"
"5e8af72025c9d68c8ca63ce6c5ae208c",0.514062643051147,"No"
"6018d711be0ab2c0b733e52453da95a3",0.951406180858612,"Yes"
"60a0d1887cd106e7464a10a381ec3253",0.00291660125367343,"No"
"61a8d7545abeeae31cca4d7ea8adfbd5",0.156020253896713,"No"
"62891d0bcc22360e6d25694b45cd0920",0.779337286949158,"Yes"
"62d6f6fbb6b7aed51301d5204f735ac3",0.00691832276061177,"No"
"66e531018b3b999d38f0894511a6a6e0",0.928036153316498,"Yes"
"6739966e381899913b6e47129d7677b9",0.417779862880707,"No"
"68f122f11bd427db445b55d31d330b93",0.656926572322845,"No"
"6ba9456f4ffcca24b723d294a3eb77dd",0.00752220582216978,"No"
"6c925b49b5a96735146e5ff5aa0d32ff",0.854353845119476,"Yes"
"6c92627df0684ad210c2d339d1476e25",0.0839355066418648,"No"
"6ece8933e5f45d1de309cedd5af97e5a",0.938758611679077,"Yes"
"6ee037905fee692858240685220213be",0.962889850139618,"Yes"
"6ef97b05e9a9dd60bdbbd8f31c87c5d1",0.0242452081292868,"No"
"6fb1e9004f8d35f50e52770323e9a26b",0.00699839182198048,"No"
"7218582a0f6510270d4b4cb10276f767",0.968186974525452,"Yes"
"72260acf5e480340359ff4b64eb87274",0.00657578324899077,"No"
"72d1e04b4efb1a26e958273f601ecbd6",0.077380545437336,"No"
"7310d9a89f117d551524d81270cc4cea",0.906258523464203,"Yes"
"7372bb3754849f8850ba4fdc28946eea",0.293954640626907,"No"
"750dd3ddc294d786ba32f8f14cda190f",0.987342238426208,"Yes"
"763d058903725935287f1ee857645566",0.932831227779388,"Yes"
"777833f12b1c604a5b3d6dd76bdde6ec",0.259653836488724,"No"
"7914eefd03db41f93ff599d0b8de560c",0.31797730922699,"No"
"7bd3476e9c4d1e139317924f42a5b8fb",0.0804783999919891,"No"
"7bf3a9ea20a2f4661d94dd194a1cf803",0.275897592306137,"No"
"7dd7d15cf5f9a5190e6a640fa670fef7",0.163946479558945,"No"
"7e501c13b0115638d9f52b73fa21869e",0.384569317102432,"No"
"7f1fbd1dddd6cfd4329fdb318e8bcfb0",0.00614897534251213,"No"
"813bfd2231636d143e977b3c92482297",0.969752669334412,"Yes"
"821ea9572a535876de8e1bd52f541497",0.282875835895538,"No"
"82649ad2ffa03cbbf4c823a76d75a1b1",0.936322212219238,"Yes"
"82c381bcb5da7b266e8457450d4d9d5a",0.00472339894622564,"No"
"84dac38615093b058cdaddfd9bedd984",0.920892596244812,"Yes"
"85879b96cc5b5ffd524cd66d43d6133c",0.289259284734726,"No"
"85bfda24811f12ef9db73027d7d0ba48",0.767010927200317,"Yes"
"86a838f1d2d0779f6e3bae98ccf53ebd",0.412782460451126,"No"
"870916599f1702f25f2425eb19f2b10f",0.975504815578461,"Yes"
"883b095032e3de2ea29c0f37082e116f",0.854371726512909,"Yes"
"8a807bb2fc8743e59c5d7479472d53d9",0.841727733612061,"Yes"
"8f024d44baff2d628ed87ca219f535df",0.581027448177338,"No"
"905ad53e7ca2f7ae55cfa5b3734fae4e",0.0110544124618173,"No"
"91a2573ca8e375c5c1612a20c525f5c5",0.282631754875183,"No"
"9226bce10f06f4ab2d13d793985fe2dc",0.576099812984467,"No"
"9254dd7538b530e8e5015f612d51d553",0.0150557411834598,"No"
"95a2228013a28207e917ce359ee6a7ef",0.939212679862976,"Yes"
"9a72e2d07560b1f2dcce1ddf6f4e5754",0.0113118551671505,"No"
"9bfae9e41939127da82276d8e0c6a15b",0.439860194921494,"No"
"9d1a5d63801ca793f8043793666f99c0",0.517488539218903,"No"
"9f2b0d3c1d53f558f70bfad4c79df597",0.85453987121582,"Yes"
"a08e7f89635b14ed4cb87d21d13b6ed2",0.0117960767820477,"No"
"a3670336ee034e5147ce83a4aab58e9b",0.00949950888752937,"No"
"a3967b887bfb0e30a6521b40211e059a",0.267608523368835,"No"
"a63f3d49d0f18526f2965d7968082f2a",0.890609502792358,"Yes"
"a77f1ea6a4aaa156d26bf44c45530b71",0.337969750165939,"No"
"a86d5ef36eda767cce42d1c28dd18869",0.0132579458877444,"No"
"a9da990965cf54eeed3cf91c4ed152e5",0.76224821805954,"Yes"
"aa6e269cf153a1cb18bc691e3f947241",0.00624638330191374,"No"
"ad372c8a7a3b8d134c9eb5cf7267af63",0.663485884666443,"No"
"ad7180fe09827b1267495a0a6a51b728",0.855225801467896,"Yes"
"adcf67549ea5003d9f1ab69ed748c94a",0.987358391284943,"Yes"
"ae1d3d9df70b5a5b933464df7ba958a2",0.991198003292084,"Yes"
"b23d91918f36a511ee6bb142a6980359",0.632371842861176,"No"
"b37648d22ba1c40979c7f50216a23ccd",0.016938041895628,"No"
"b5702853f7eb0115759ddbc7df0976c0",0.974829077720642,"Yes"
"b6f3a3976e7ea243c1b5922b001f9efa",0.951572597026825,"Yes"
"bb23615e32aca66b3af9ec1042ddb8be",0.00805664341896772,"No"
"bc6682848d7c1b202333e98041418be1",0.175548374652863,"No"
"be465621bdb0c21f03d0394cd0d5bf0f",0.949595510959625,"Yes"
